cod_mun_ibge_6;ANO;municipio;UF;populacao;TMI;COBERTURA_PRENATAL;TAXA_MEDICOS;PROP_CESAREOS;PROP_MAL_DEFINIDAS;TX_MAL_DEFINIDAS_P10K;DOENCAS_CRONICAS;PROP_MAE_ADOL;TAXA_DETECCAO_HANSENIASE;TAXA_INTERNACAO_GERAL;TAXA_EQUIPES_ESF;cluster_num;perfil;cor
171110;2020;Itaporã do Tocantins;TO;2420;30.303030303030305;60.60606060606061;0.8264462809917356;84.84848484848484;9.090909090909092;8.264462809917354;4.132231404958677;12.121212121212121;82.64462809917354;38.84297520661157;33.05785123966942;0;Vulnerabilidade Social/Sanitária;#d73027
171150;2020;Jaú do Tocantins;TO;3878;0.0;72.72727272727273;0.5157297576070139;69.6969696969697;0.0;0.0;2.57864878803507;18.181818181818183;25.7864878803507;34.81175863847344;41.25838060856112;2;Atenção Primária Efetiva;#1a9850
171180;2020;Juarina;TO;2184;0.0;70.58823529411765;0.45787545787545786;55.88235294117647;11.11111111111111;4.5787545787545785;0.0;17.647058823529413;45.78754578754579;54.02930402930403;32.05128205128205;2;Atenção Primária Efetiva;#1a9850
171190;2020;Lagoa da Confusão;TO;13676;11.406844106463879;71.86311787072243;0.14624159110851126;52.09125475285171;5.084745762711865;2.193623866627669;17.54899093302135;24.334600760456272;95.05703422053232;48.7715706346885;17.54899093302135;0;Vulnerabilidade Social/Sanitária;#d73027
171195;2020;Lagoa do Tocantins;TO;4393;0.0;62.5;0.45526974732529024;30.357142857142854;8.333333333333332;4.552697473252903;4.552697473252903;30.357142857142854;68.29046209879354;51.90075119508308;36.42157978602322;2;Atenção Primária Efetiva;#1a9850
171200;2020;Lajeado;TO;3167;17.857142857142858;62.5;0.6315124723713293;46.42857142857143;8.695652173913043;6.315124723713293;18.945374171139882;17.857142857142858;94.7268708556994;82.72813388064414;25.26049889485317;1;Sobrecarga de Doenças Crônicas;#fc8d59
171215;2020;Lavandeira;TO;1954;0.0;71.42857142857143;1.0235414534288638;57.14285714285714;0.0;0.0;5.117707267144319;38.095238095238095;0.0;19.959058341862846;40.941658137154555;2;Atenção Primária Efetiva;#1a9850
171240;2020;Lizarda;TO;3733;0.0;28.888888888888886;0.2678810608090008;48.888888888888886;9.523809523809524;5.357621216180016;5.357621216180016;24.444444444444443;53.576212161800164;38.57487275649612;16.072863648540046;2;Atenção Primária Efetiva;#1a9850
171245;2020;Luzinópolis;TO;3154;0.0;82.85714285714286;0.6341154090044389;45.714285714285715;11.76470588235294;6.341154090044388;0.0;11.428571428571429;0.0;24.730500951173116;25.364616360177553;2;Atenção Primária Efetiva;#1a9850
171250;2020;Marianópolis do Tocantins;TO;5254;15.151515151515152;63.63636363636363;0.1903311762466692;42.42424242424242;11.11111111111111;5.709935287400076;11.419870574800152;31.818181818181817;76.13247049866769;43.39550818424058;30.452988199467075;0;Vulnerabilidade Social/Sanitária;#d73027
171270;2020;Mateiros;TO;2729;0.0;40.476190476190474;0.7328691828508611;42.857142857142854;0.0;0.0;0.0;30.952380952380953;36.64345914254306;31.879809454012463;21.986075485525834;2;Atenção Primária Efetiva;#1a9850
171280;2020;Maurilândia do Tocantins;TO;3448;0.0;48.64864864864865;0.580046403712297;48.64864864864865;0.0;0.0;2.9002320185614847;27.027027027027028;174.0139211136891;19.1415313225058;46.403712296983755;3;Vulnerabilidade Social/Sanitária;#d73027
171320;2020;Miracema do Tocantins;TO;17936;12.345679012345679;60.802469135802475;0.11150758251561106;54.32098765432099;0.0;0.0;21.1864406779661;20.98765432098765;111.50758251561106;77.44201605709189;35.68242640499554;1;Sobrecarga de Doenças Crônicas;#fc8d59
171330;2020;Miranorte;TO;13493;10.752688172043012;56.98924731182796;0.1482250055584377;62.903225806451616;1.8181818181818181;1.482250055584377;14.081375528051582;23.118279569892472;59.29000222337508;58.474764692803674;23.71600088935003;0;Vulnerabilidade Social/Sanitária;#d73027
171360;2020;Monte do Carmo;TO;8066;0.0;70.83333333333334;0.24795437639474338;47.22222222222222;0.0;0.0;1.239771881973717;29.166666666666668;24.795437639474336;41.53235804611952;19.83635011157947;2;Atenção Primária Efetiva;#1a9850
171370;2020;Monte Santo do Tocantins;TO;2295;0.0;60.0;0.8714596949891067;52.0;10.526315789473683;8.714596949891067;34.85838779956427;12.0;43.57298474945534;67.97385620915033;26.143790849673202;1;Sobrecarga de Doenças Crônicas;#fc8d59
171380;2020;Palmeiras do Tocantins;TO;6745;16.393442622950822;68.85245901639344;0.2965159377316531;49.18032786885246;0.0;0.0;4.447739065974797;18.0327868852459;44.47739065974796;27.724240177909564;35.58191252779837;0;Vulnerabilidade Social/Sanitária;#d73027
171395;2020;Muricilândia;TO;3587;0.0;67.79661016949152;0.5575689991636466;61.016949152542374;0.0;0.0;11.15137998327293;30.508474576271187;0.0;41.53889043769166;44.60551993309172;2;Atenção Primária Efetiva;#1a9850
171420;2020;Natividade;TO;9250;7.633587786259541;70.99236641221374;0.2162162162162162;49.61832061068702;9.230769230769232;6.486486486486486;5.405405405405405;16.793893129770993;32.43243243243243;42.7027027027027;34.5945945945946;2;Atenção Primária Efetiva;#1a9850
171430;2020;Nazaré;TO;3834;0.0;74.50980392156863;0.5216484089723527;49.01960784313725;3.7037037037037033;2.608242044861763;2.608242044861763;21.568627450980394;0.0;39.6452790818988;36.515388628064684;2;Atenção Primária Efetiva;#1a9850
171488;2020;Nova Olinda;TO;11917;12.903225806451612;65.80645161290323;0.16782747335738862;52.903225806451616;0.0;0.0;8.39137366786943;22.58064516129032;25.174121003608292;42.96383317949149;26.852395737182178;0;Vulnerabilidade Social/Sanitária;#d73027
171500;2020;Nova Rosalândia;TO;4304;24.390243902439025;90.2439024390244;0.4646840148698885;48.78048780487805;3.3333333333333335;2.323420074349442;0.0;17.073170731707318;23.234200743494423;35.083643122676584;37.174721189591075;0;Vulnerabilidade Social/Sanitária;#d73027
171510;2020;Novo Acordo;TO;4397;0.0;59.45945945945946;0.45485558335228565;54.054054054054056;0.0;0.0;4.548555833522856;28.37837837837838;90.97111667045712;58.90379804412099;31.839890834659997;2;Atenção Primária Efetiva;#1a9850
171515;2020;Novo Alegre;TO;2332;0.0;68.42105263157895;0.4288164665523156;31.57894736842105;0.0;0.0;4.288164665523156;31.57894736842105;0.0;28.30188679245283;34.305317324185246;2;Atenção Primária Efetiva;#1a9850
171525;2020;Novo Jardim;TO;2745;34.48275862068965;62.06896551724138;0.36429872495446264;48.275862068965516;11.11111111111111;7.285974499089253;3.6429872495446265;13.793103448275861;0.0;28.77959927140255;29.143897996357012;0;Vulnerabilidade Social/Sanitária;#d73027
171550;2020;Oliveira de Fátima;TO;1118;0.0;88.23529411764706;1.7889087656529516;41.17647058823529;0.0;0.0;8.94454382826476;11.76470588235294;89.44543828264759;83.18425760286226;62.61180679785331;1;Sobrecarga de Doenças Crônicas;#fc8d59
171570;2020;Palmeirante;TO;6131;17.857142857142858;62.5;0.326211058554885;57.14285714285714;4.166666666666666;1.631055292774425;3.26211058554885;14.285714285714285;0.0;34.25216114826293;24.465829391616374;0;Vulnerabilidade Social/Sanitária;#d73027
171575;2020;Palmeirópolis;TO;7676;27.397260273972602;76.71232876712328;0.2605523710265763;63.013698630136986;6.8181818181818175;3.908285565398645;3.908285565398645;27.397260273972602;13.027618551328816;40.385617509119335;31.26628452318916;0;Vulnerabilidade Social/Sanitária;#d73027
171610;2020;Paraíso do Tocantins;TO;51891;10.895883777239709;74.57627118644068;0.0385423291129483;54.116222760290555;0.31545741324921134;0.1927116455647415;10.213717214931298;16.585956416464892;32.76097974600605;56.387427492243354;26.20878379680484;0;Vulnerabilidade Social/Sanitária;#d73027
171620;2020;Paranã;TO;10437;5.847953216374268;51.461988304093566;0.19162594615310913;47.953216374269005;3.0303030303030303;1.9162594615310913;24.911372999904188;25.146198830409354;28.74389192296637;59.691482226693495;30.66015138449746;1;Sobrecarga de Doenças Crônicas;#fc8d59
171630;2020;Pau D'Arco;TO;4867;30.303030303030305;74.24242424242425;0.41093075816724883;48.484848484848484;3.225806451612903;2.054653790836244;12.327922745017466;27.27272727272727;41.093075816724884;46.64064105198274;32.874460653379906;0;Vulnerabilidade Social/Sanitária;#d73027
171650;2020;Pedro Afonso;TO;13773;31.872509960159363;60.95617529880478;0.1452116459740071;66.53386454183267;5.769230769230769;4.356349379220213;29.76838742467146;19.9203187250996;21.78174689610107;64.90960575038119;29.04232919480142;1;Sobrecarga de Doenças Crônicas;#fc8d59
171660;2020;Peixe;TO;11873;14.925373134328359;65.67164179104478;0.168449423060726;56.71641791044776;0.0;0.0;7.5802240377326715;20.149253731343283;58.9572980712541;49.35568095679272;26.951907689716162;0;Vulnerabilidade Social/Sanitária;#d73027
171665;2020;Pequizeiro;TO;5512;0.0;80.0;0.36284470246734396;83.33333333333334;6.451612903225806;3.6284470246734397;1.8142235123367199;18.333333333333332;0.0;32.29317851959362;29.027576197387518;2;Atenção Primária Efetiva;#1a9850
171670;2020;Colméia;TO;8141;19.230769230769234;76.92307692307693;0.24567006510256725;75.0;5.357142857142857;3.6850509765385087;9.82680260410269;33.65384615384615;24.567006510256725;40.65839577447488;39.30721041641076;0;Vulnerabilidade Social/Sanitária;#d73027
171700;2020;Pindorama do Tocantins;TO;4430;0.0;55.10204081632652;0.45146726862302483;48.97959183673469;4.3478260869565215;2.257336343115124;11.28668171557562;30.612244897959183;0.0;49.43566591422122;36.11738148984198;2;Atenção Primária Efetiva;#1a9850
171720;2020;Piraquê;TO;3033;0.0;43.333333333333336;0.6594131223211342;60.0;0.0;0.0;13.188262446422684;16.666666666666664;32.97065611605671;33.63006923837784;26.376524892845367;2;Atenção Primária Efetiva;#1a9850
171750;2020;Pium;TO;7743;0.0;59.30232558139535;0.2582978173834431;29.069767441860467;4.545454545454546;2.582978173834431;41.3276507813509;26.744186046511626;38.74467260751647;56.69637091566576;30.995738086013173;1;Sobrecarga de Doenças Crônicas;#fc8d59
171780;2020;Ponte Alta do Bom Jesus;TO;4591;0.0;64.70588235294117;0.43563493792202135;39.21568627450981;0.0;0.0;17.425397516880853;19.607843137254903;0.0;28.969723371814418;34.850795033761706;2;Atenção Primária Efetiva;#1a9850
171790;2020;Ponte Alta do Tocantins;TO;8116;10.309278350515465;78.35051546391753;0.24642681123706262;49.48453608247423;0.0;0.0;7.392804337111878;24.742268041237114;61.60670280926564;37.45687530803352;20.94627895515032;0;Vulnerabilidade Social/Sanitária;#d73027
171800;2020;Porto Alegre do Tocantins;TO;3170;0.0;70.45454545454545;0.6309148264984228;36.36363636363637;6.25;3.154574132492114;3.154574132492114;20.454545454545457;31.54574132492114;32.80757097791798;22.082018927444793;2;Atenção Primária Efetiva;#1a9850
171820;2020;Porto Nacional;TO;53316;10.970464135021098;70.21097046413503;0.037512191462225224;52.742616033755276;3.6585365853658534;2.8134143596668917;18.380973816490357;15.021097046413502;45.01462975467027;83.35208942906443;28.50926551129117;1;Sobrecarga de Doenças Crônicas;#fc8d59
171830;2020;Praia Norte;TO;8498;12.345679012345679;50.617283950617285;0.2353494939985879;48.148148148148145;2.272727272727273;1.1767474699929394;14.120969639915275;22.22222222222222;0.0;21.4168039538715;28.24193927983055;2;Atenção Primária Efetiva;#1a9850
171840;2020;Presidente Kennedy;TO;3676;0.0;87.5;0.544069640914037;77.5;2.857142857142857;2.7203482045701852;19.042437431991296;32.5;54.4069640914037;39.44504896626768;38.08487486398259;2;Atenção Primária Efetiva;#1a9850
171845;2020;Pugmil;TO;2717;0.0;67.85714285714286;0.736105999263894;50.0;20.0;11.04158998895841;14.72211998527788;39.285714285714285;110.41589988958411;46.006624953993374;29.44423997055576;2;Atenção Primária Efetiva;#1a9850
171850;2020;Recursolândia;TO;4342;27.027027027027028;43.24324324324324;0.460617227084293;62.16216216216216;0.0;0.0;9.212344541685859;27.027027027027028;230.30861354214645;34.77660064486412;36.849378166743435;3;Vulnerabilidade Social/Sanitária;#d73027
171855;2020;Riachinho;TO;4684;37.03703703703704;68.51851851851852;0.4269854824935952;46.2962962962963;0.0;0.0;19.214346712211785;27.77777777777778;21.34927412467976;40.563620836891545;34.158838599487616;0;Vulnerabilidade Social/Sanitária;#d73027
171865;2020;Rio da Conceição;TO;2171;0.0;53.57142857142857;0.921234454168586;35.714285714285715;7.142857142857142;4.606172270842929;9.212344541685859;17.857142857142858;0.0;30.400736987563334;32.2432058959005;2;Atenção Primária Efetiva;#1a9850
171870;2020;Rio dos Bois;TO;2856;0.0;55.26315789473685;0.35014005602240894;57.89473684210527;8.333333333333332;3.5014005602240896;14.005602240896359;23.684210526315788;35.0140056022409;58.8235294117647;28.011204481792717;2;Atenção Primária Efetiva;#1a9850
171875;2020;Rio Sono;TO;6488;15.625;73.4375;0.3082614056720099;60.9375;4.761904761904762;3.082614056720099;3.082614056720099;26.5625;46.23921085080148;36.83723797780518;36.99136868064119;0;Vulnerabilidade Social/Sanitária;#d73027
171880;2020;Sampaio;TO;4794;24.691358024691358;86.41975308641975;0.4171881518564873;38.2716049382716;0.0;0.0;10.429703796412182;28.39506172839506;41.71881518564873;39.00709219858156;33.37505214851898;0;Vulnerabilidade Social/Sanitária;#d73027
171884;2020;Sandolândia;TO;3373;0.0;61.702127659574465;0.5929439667951378;70.2127659574468;6.0606060606060606;5.929439667951378;35.57663800770827;29.78723404255319;59.29439667951378;73.22857989919952;47.435517343611025;1;Sobrecarga de Doenças Crônicas;#fc8d59
171886;2020;Santa Fé do Araguaia;TO;7595;7.874015748031496;71.65354330708661;0.26333113890717574;49.60629921259843;3.0303030303030303;1.3166556945358787;2.6333113890717574;25.196850393700785;210.6649111257406;36.866359447004605;31.59973666886109;3;Vulnerabilidade Social/Sanitária;#d73027
171888;2020;Santa Maria do Tocantins;TO;3486;52.63157894736842;47.368421052631575;0.5737234652897303;50.0;6.666666666666667;2.8686173264486516;5.737234652897303;31.57894736842105;57.37234652897303;37.005163511187604;22.948938611589213;0;Vulnerabilidade Social/Sanitária;#d73027
171889;2020;Santa Rita do Tocantins;TO;2386;26.31578947368421;94.73684210526315;0.8382229673093042;52.63157894736842;13.333333333333334;8.382229673093043;16.764459346186086;34.21052631578947;41.911148365465216;40.65381391450126;33.52891869237217;0;Vulnerabilidade Social/Sanitária;#d73027
171890;2020;Santa Rosa do Tocantins;TO;4846;0.0;75.30864197530865;0.41271151465125877;49.382716049382715;3.8461538461538463;2.063557573256294;4.127115146512588;22.22222222222222;20.63557573256294;47.25546842756913;33.0169211721007;2;Atenção Primária Efetiva;#1a9850
171900;2020;Santa Tereza do Tocantins;TO;2897;0.0;63.49206349206349;0.6903693476009665;46.03174603174603;0.0;0.0;27.61477390403866;30.158730158730158;34.51846738004832;59.026579219882635;13.80738695201933;1;Sobrecarga de Doenças Crônicas;#fc8d59
172000;2020;Santa Terezinha do Tocantins;TO;2530;0.0;86.36363636363636;0.3952569169960474;63.63636363636363;0.0;0.0;3.952569169960474;22.727272727272727;0.0;26.877470355731226;31.620553359683793;2;Atenção Primária Efetiva;#1a9850
172010;2020;São Bento do Tocantins;TO;5391;0.0;44.11764705882353;0.3709886848451122;47.05882352941176;8.823529411764707;5.564830272676684;9.274717121127805;19.11764705882353;18.54943424225561;34.872936375440545;29.679094787608975;2;Atenção Primária Efetiva;#1a9850
172015;2020;São Félix do Tocantins;TO;1598;0.0;25.0;0.6257822277847309;45.83333333333333;0.0;0.0;12.51564455569462;25.0;0.0;71.33917396745933;50.06257822277848;1;Sobrecarga de Doenças Crônicas;#fc8d59
172020;2020;São Miguel do Tocantins;TO;12294;15.873015873015872;70.63492063492063;0.16268098259313488;35.714285714285715;3.7735849056603774;1.6268098259313488;3.2536196518626976;26.984126984126984;16.268098259313486;6.832601268911665;32.53619651862697;0;Vulnerabilidade Social/Sanitária;#d73027
172025;2020;São Salvador do Tocantins;TO;3094;0.0;61.111111111111114;0.32320620555914675;61.111111111111114;6.25;3.2320620555914674;0.0;22.22222222222222;32.32062055591467;21.65481577246283;51.71299288946348;2;Atenção Primária Efetiva;#1a9850
172030;2020;São Sebastião do Tocantins;TO;4852;0.0;66.26506024096386;0.41220115416323166;43.373493975903614;0.0;0.0;6.183017312448475;26.506024096385545;20.610057708161584;27.411376751854906;28.854080791426217;2;Atenção Primária Efetiva;#1a9850
172049;2020;São Valério;TO;3904;22.727272727272727;77.27272727272727;0.5122950819672132;52.27272727272727;0.0;0.0;12.807377049180326;27.27272727272727;179.30327868852459;49.69262295081967;40.98360655737705;3;Vulnerabilidade Social/Sanitária;#d73027
172065;2020;Silvanópolis;TO;5428;0.0;72.8395061728395;0.36845983787767134;50.617283950617285;0.0;0.0;5.5268975681650705;18.51851851851852;55.2689756816507;47.71554900515844;29.476787030213707;2;Atenção Primária Efetiva;#1a9850
172080;2020;Sítio Novo do Tocantins;TO;8997;19.867549668874172;67.54966887417218;0.2222963209958875;49.668874172185426;2.0408163265306123;1.1114816049794376;7.780371234856062;28.47682119205298;33.344448149383126;21.00700233411137;52.239635434033566;0;Vulnerabilidade Social/Sanitária;#d73027
172085;2020;Sucupira;TO;1986;0.0;81.48148148148148;1.0070493454179255;55.55555555555556;0.0;0.0;5.0352467270896275;22.22222222222222;0.0;47.3313192346425;40.28197381671702;2;Atenção Primária Efetiva;#1a9850
172090;2020;Taguatinga;TO;16825;25.862068965517242;60.3448275862069;0.1188707280832095;47.41379310344828;5.9405940594059405;3.5661218424962855;5.943536404160475;18.96551724137931;17.830609212481427;20.26745913818722;19.01931649331352;0;Vulnerabilidade Social/Sanitária;#d73027
172093;2020;Taipas do Tocantins;TO;2166;0.0;86.66666666666667;0.4616805170821791;46.666666666666664;6.666666666666667;4.616805170821791;0.0;26.666666666666668;0.0;39.24284395198523;32.31763619575254;2;Atenção Primária Efetiva;#1a9850
172097;2020;Talismã;TO;2812;0.0;52.17391304347826;0.7112375533428166;78.26086956521739;7.142857142857142;3.556187766714083;10.668563300142248;13.043478260869565;0.0;37.33997155049787;28.449502133712663;2;Atenção Primária Efetiva;#1a9850
172100;2020;Palmas;TO;306296;12.13101496158512;74.01940962393854;0.0065296314675999684;55.76223210675293;1.5082956259426847;0.6529631467599969;5.7134275341499725;12.171451678123736;113.28910596285947;47.46715595371797;20.437746493587902;0;Vulnerabilidade Social/Sanitária;#d73027
172110;2020;Tocantínia;TO;7617;10.471204188481677;35.602094240837694;0.2625705658395694;40.83769633507853;17.77777777777778;10.502822633582776;19.692792437967704;32.460732984293195;105.02822633582775;82.70972823946435;13.12852829197847;1;Sobrecarga de Doenças Crônicas;#fc8d59
172120;2020;Tocantinópolis;TO;22845;2.680965147453083;68.63270777479893;0.08754650908295032;43.43163538873995;0.6172839506172839;0.4377325454147516;16.19610418034581;24.932975871313673;8.754650908295032;55.81089954038083;35.01860363318013;2;Atenção Primária Efetiva;#1a9850
172125;2020;Tupirama;TO;1922;0.0;55.26315789473685;0.5202913631633715;60.526315789473685;13.333333333333334;10.405827263267431;41.623309053069725;10.526315789473683;52.02913631633715;47.86680541103017;41.623309053069725;1;Sobrecarga de Doenças Crônicas;#fc8d59
172130;2020;Tupiratins;TO;2729;0.0;50.0;0.36643459142543056;67.85714285714286;11.76470588235294;7.328691828508611;18.32172957127153;21.428571428571427;0.0;34.8112861854159;29.314767314034444;2;Atenção Primária Efetiva;#1a9850
172208;2020;Wanderlândia;TO;11734;0.0;61.59420289855072;0.1704448610874382;55.072463768115945;0.0;0.0;3.4088972217487643;16.666666666666664;8.522243054371911;32.043633884438385;17.044486108743822;2;Atenção Primária Efetiva;#1a9850
172210;2020;Xambioá;TO;11520;20.72538860103627;58.03108808290155;0.1736111111111111;61.6580310880829;0.0;0.0;55.55555555555556;20.207253886010363;0.0;81.51041666666667;34.72222222222222;1;Sobrecarga de Doenças Crônicas;#fc8d59
